datetime_5min,site,species_count
2023-10-09 06:10:00,P09-SMM09311,0
2023-10-09 06:10:00,P15-SMM09353,0
2023-10-09 06:10:00,P40_SMM09245,0
2023-10-09 06:10:00,P33-SMM09684,0
2023-10-09 06:10:00,P35-SMM09330,0
2023-10-09 06:10:00,P37-SMM09595,0
2023-10-09 06:10:00,P41-SMM09350,0
2023-10-09 06:15:00,P04_SMM09557,0
2023-10-09 06:15:00,P39_SMM09309,0
2023-10-09 06:15:00,P23_SMM09360,5
2023-10-09 06:15:00,P16_SMM09317,0
2023-10-09 06:15:00,P13_SMM09539,0
2023-10-09 06:15:00,P26_SMM09319,0
2023-10-09 06:15:00,P19_SMM09396,0
2023-10-09 06:15:00,P20_SMM09279,0
2023-10-09 06:15:00,P01_SMM09721,0
2023-10-09 06:15:00,P03_SMM09499,0
2023-10-09 06:15:00,P.568_SMM09687,0
2023-10-09 06:15:00,P02_SMM09261,0
2023-10-09 06:15:00,P.1078_SMM09333,0
2023-10-09 06:15:00,P43-SMM09315,0
2023-10-09 06:15:00,P34_SMM09565,0
2023-10-09 06:15:00,P36-SMM09520,0
2023-10-09 06:15:00,P07-SMM09344,0
2023-10-09 06:15:00,P09-SMM09311,0
2023-10-09 06:15:00,P15-SMM09353,0
2023-10-09 06:15:00,P40_SMM09245,0
2023-10-09 06:15:00,P33-SMM09684,0
2023-10-09 06:15:00,P35-SMM09330,0
2023-10-09 06:15:00,P37-SMM09595,0
2023-10-09 06:15:00,P41-SMM09350,0
2023-10-09 06:20:00,P04_SMM09557,0
2023-10-09 06:20:00,P39_SMM09309,0
2023-10-09 06:20:00,P23_SMM09360,0
2023-10-09 06:20:00,P16_SMM09317,0
2023-10-09 06:20:00,P13_SMM09539,0
2023-10-09 06:20:00,P26_SMM09319,0
2023-10-09 06:20:00,P19_SMM09396,0
2023-10-09 06:20:00,P20_SMM09279,0
2023-10-09 06:20:00,P01_SMM09721,0
2023-10-09 06:20:00,P03_SMM09499,0
2023-10-09 06:20:00,P.568_SMM09687,0
2023-10-09 06:20:00,P02_SMM09261,6
2023-10-09 06:20:00,P.1078_SMM09333,0
2023-10-09 06:20:00,P43-SMM09315,0
2023-10-09 06:20:00,P34_SMM09565,0
2023-10-09 06:20:00,P36-SMM09520,0
2023-10-09 06:20:00,P07-SMM09344,0
2023-10-09 06:20:00,P09-SMM09311,0
2023-10-09 06:20:00,P15-SMM09353,0
2023-10-09 06:20:00,P40_SMM09245,0
2023-10-09 06:20:00,P33-SMM09684,0
2023-10-09 06:20:00,P35-SMM09330,0
2023-10-09 06:20:00,P37-SMM09595,0
2023-10-09 06:20:00,P41-SMM09350,0
2023-10-09 06:25:00,P04_SMM09557,0
2023-10-09 06:25:00,P39_SMM09309,0
2023-10-09 06:25:00,P23_SMM09360,0
2023-10-09 06:25:00,P16_SMM09317,1
2023-10-09 06:25:00,P13_SMM09539,0
2023-10-09 06:25:00,P26_SMM09319,0
2023-10-09 06:25:00,P19_SMM09396,0
2023-10-09 06:25:00,P20_SMM09279,0
2023-10-09 06:25:00,P01_SMM09721,0
2023-10-09 06:25:00,P03_SMM09499,0
2023-10-09 06:25:00,P.568_SMM09687,0
2023-10-09 06:25:00,P02_SMM09261,4
2023-10-09 06:25:00,P.1078_SMM09333,0
2023-10-09 06:25:00,P43-SMM09315,0
2023-10-09 06:25:00,P34_SMM09565,0
2023-10-09 06:25:00,P36-SMM09520,0
2023-10-09 06:25:00,P07-SMM09344,0
2023-10-09 06:25:00,P09-SMM09311,0
2023-10-09 06:25:00,P15-SMM09353,0
2023-10-09 06:25:00,P40_SMM09245,0
2023-10-09 06:25:00,P33-SMM09684,0
2023-10-09 06:25:00,P35-SMM09330,0
2023-10-09 06:25:00,P37-SMM09595,0
2023-10-09 06:25:00,P41-SMM09350,0
2023-10-09 06:30:00,P04_SMM09557,0
2023-10-09 06:30:00,P39_SMM09309,0
2023-10-09 06:30:00,P23_SMM09360,3
2023-10-09 06:30:00,P16_SMM09317,4
2023-10-09 06:30:00,P13_SMM09539,0
2023-10-09 06:30:00,P26_SMM09319,0
2023-10-09 06:30:00,P19_SMM09396,0
2023-10-09 06:30:00,P20_SMM09279,0
2023-10-09 06:30:00,P01_SMM09721,0
2023-10-09 06:30:00,P03_SMM09499,0
2023-10-09 06:30:00,P.568_SMM09687,0
2023-10-09 06:30:00,P02_SMM09261,10
2023-10-09 06:30:00,P.1078_SMM09333,0
2023-10-09 06:30:00,P43-SMM09315,0
2023-10-09 06:30:00,P34_SMM09565,0
2023-10-09 06:30:00,P36-SMM09520,0
2023-10-09 06:30:00,P07-SMM09344,0
2023-10-09 06:30:00,P09-SMM09311,0
2023-10-09 06:30:00,P15-SMM09353,0
2023-10-09 06:30:00,P40_SMM09245,0
2023-10-09 06:30:00,P33-SMM09684,0
2023-10-09 06:30:00,P35-SMM09330,0
2023-10-09 06:30:00,P37-SMM09595,0
2023-10-09 06:30:00,P41-SMM09350,0
2023-10-09 06:35:00,P04_SMM09557,0
2023-10-09 06:35:00,P39_SMM09309,0
2023-10-09 06:35:00,P23_SMM09360,0
2023-10-09 06:35:00,P16_SMM09317,0
2023-10-09 06:35:00,P13_SMM09539,0
2023-10-09 06:35:00,P26_SMM09319,0
2023-10-09 06:35:00,P19_SMM09396,0
2023-10-09 06:35:00,P20_SMM09279,0
2023-10-09 06:35:00,P01_SMM09721,0
2023-10-09 06:35:00,P03_SMM09499,0
2023-10-09 06:35:00,P.568_SMM09687,0
2023-10-09 06:35:00,P02_SMM09261,0
2023-10-09 06:35:00,P.1078_SMM09333,0
2023-10-09 06:35:00,P43-SMM09315,0
2023-10-09 06:35:00,P34_SMM09565,0
2023-10-09 06:35:00,P36-SMM09520,0
2023-10-09 06:35:00,P07-SMM09344,0
2023-10-09 06:35:00,P09-SMM09311,0
2023-10-09 06:35:00,P15-SMM09353,0
2023-10-09 06:35:00,P40_SMM09245,0
2023-10-09 06:35:00,P33-SMM09684,0
2023-10-09 06:35:00,P35-SMM09330,0
2023-10-09 06:35:00,P37-SMM09595,0
2023-10-09 06:35:00,P41-SMM09350,0
2023-10-09 06:40:00,P04_SMM09557,1
2023-10-09 06:40:00,P39_SMM09309,0
2023-10-09 06:40:00,P23_SMM09360,0
2023-10-09 06:40:00,P16_SMM09317,0
2023-10-09 06:40:00,P13_SMM09539,10
2023-10-09 06:40:00,P26_SMM09319,0
2023-10-09 06:40:00,P19_SMM09396,0
2023-10-09 06:40:00,P20_SMM09279,0
2023-10-09 06:40:00,P01_SMM09721,0
2023-10-09 06:40:00,P03_SMM09499,0
2023-10-09 06:40:00,P.568_SMM09687,0
2023-10-09 06:40:00,P02_SMM09261,1
2023-10-09 06:40:00,P.1078_SMM09333,1
2023-10-09 06:40:00,P43-SMM09315,0
2023-10-09 06:40:00,P34_SMM09565,0
2023-10-09 06:40:00,P36-SMM09520,0
2023-10-09 06:40:00,P07-SMM09344,0
2023-10-09 06:40:00,P09-SMM09311,0
2023-10-09 06:40:00,P15-SMM09353,0
2023-10-09 06:40:00,P40_SMM09245,0
2023-10-09 06:40:00,P33-SMM09684,0
2023-10-09 06:40:00,P35-SMM09330,0
2023-10-09 06:40:00,P37-SMM09595,0
2023-10-09 06:40:00,P41-SMM09350,0
2023-10-09 06:45:00,P04_SMM09557,0
2023-10-09 06:45:00,P39_SMM09309,0
2023-10-09 06:45:00,P23_SMM09360,2
2023-10-09 06:45:00,P16_SMM09317,0
2023-10-09 06:45:00,P13_SMM09539,0
2023-10-09 06:45:00,P26_SMM09319,0
2023-10-09 06:45:00,P19_SMM09396,1
2023-10-09 06:45:00,P20_SMM09279,1
2023-10-09 06:45:00,P01_SMM09721,0
2023-10-09 06:45:00,P03_SMM09499,0
2023-10-09 06:45:00,P.568_SMM09687,3
2023-10-09 06:45:00,P02_SMM09261,0
2023-10-09 06:45:00,P.1078_SMM09333,0
2023-10-09 06:45:00,P43-SMM09315,0
2023-10-09 06:45:00,P34_SMM09565,0
2023-10-09 06:45:00,P36-SMM09520,0
2023-10-09 06:45:00,P07-SMM09344,0
2023-10-09 06:45:00,P09-SMM09311,0
2023-10-09 06:45:00,P15-SMM09353,0
2023-10-09 06:45:00,P40_SMM09245,0
2023-10-09 06:45:00,P33-SMM09684,0
2023-10-09 06:45:00,P35-SMM09330,0
2023-10-09 06:45:00,P37-SMM09595,0
2023-10-09 06:45:00,P41-SMM09350,0
2023-10-09 06:50:00,P04_SMM09557,0
2023-10-09 06:50:00,P39_SMM09309,0
2023-10-09 06:50:00,P23_SMM09360,1
2023-10-09 06:50:00,P16_SMM09317,0
2023-10-09 06:50:00,P13_SMM09539,7
2023-10-09 06:50:00,P26_SMM09319,0
2023-10-09 06:50:00,P19_SMM09396,4
2023-10-09 06:50:00,P20_SMM09279,1
2023-10-09 06:50:00,P01_SMM09721,0
2023-10-09 06:50:00,P03_SMM09499,0
2023-10-09 06:50:00,P.568_SMM09687,8
2023-10-09 06:50:00,P02_SMM09261,0
2023-10-09 06:50:00,P.1078_SMM09333,1
2023-10-09 06:50:00,P43-SMM09315,0
2023-10-09 06:50:00,P34_SMM09565,1
2023-10-09 06:50:00,P36-SMM09520,1
2023-10-09 06:50:00,P07-SMM09344,0
2023-10-09 06:50:00,P09-SMM09311,0
2023-10-09 06:50:00,P15-SMM09353,0
2023-10-09 06:50:00,P40_SMM09245,0
2023-10-09 06:50:00,P33-SMM09684,0
2023-10-09 06:50:00,P35-SMM09330,0
2023-10-09 06:50:00,P37-SMM09595,0
2023-10-09 06:50:00,P41-SMM09350,0
2023-10-09 06:55:00,P04_SMM09557,6
2023-10-09 06:55:00,P39_SMM09309,0
2023-10-09 06:55:00,P23_SMM09360,8
2023-10-09 06:55:00,P16_SMM09317,1
2023-10-09 06:55:00,P13_SMM09539,2
2023-10-09 06:55:00,P26_SMM09319,0
2023-10-09 06:55:00,P19_SMM09396,2
2023-10-09 06:55:00,P20_SMM09279,2
2023-10-09 06:55:00,P01_SMM09721,1
2023-10-09 06:55:00,P03_SMM09499,4
2023-10-09 06:55:00,P.568_SMM09687,4
2023-10-09 06:55:00,P02_SMM09261,0
2023-10-09 06:55:00,P.1078_SMM09333,8
2023-10-09 06:55:00,P43-SMM09315,0
2023-10-09 06:55:00,P34_SMM09565,1
2023-10-09 06:55:00,P36-SMM09520,3
2023-10-09 06:55:00,P07-SMM09344,0
2023-10-09 06:55:00,P09-SMM09311,0
2023-10-09 06:55:00,P15-SMM09353,0
2023-10-09 06:55:00,P40_SMM09245,0
2023-10-09 06:55:00,P33-SMM09684,0
2023-10-09 06:55:00,P35-SMM09330,0
2023-10-09 06:55:00,P37-SMM09595,0
2023-10-09 06:55:00,P41-SMM09350,0
2023-10-09 07:00:00,P04_SMM09557,2
2023-10-09 07:00:00,P39_SMM09309,0
2023-10-09 07:00:00,P23_SMM09360,13
2023-10-09 07:00:00,P16_SMM09317,1
2023-10-09 07:00:00,P13_SMM09539,8
2023-10-09 07:00:00,P26_SMM09319,2
2023-10-09 07:00:00,P19_SMM09396,1
2023-10-09 07:00:00,P20_SMM09279,3
2023-10-09 07:00:00,P01_SMM09721,3
2023-10-09 07:00:00,P03_SMM09499,1
2023-10-09 07:00:00,P.568_SMM09687,8
2023-10-09 07:00:00,P02_SMM09261,0
2023-10-09 07:00:00,P.1078_SMM09333,13
2023-10-09 07:00:00,P43-SMM09315,1
2023-10-09 07:00:00,P34_SMM09565,1
2023-10-09 07:00:00,P36-SMM09520,1
2023-10-09 07:00:00,P07-SMM09344,0
2023-10-09 07:00:00,P09-SMM09311,0
2023-10-09 07:00:00,P15-SMM09353,0
2023-10-09 07:00:00,P40_SMM09245,1
2023-10-09 07:00:00,P33-SMM09684,0
2023-10-09 07:00:00,P35-SMM09330,0
2023-10-09 07:00:00,P37-SMM09595,0
2023-10-09 07:00:00,P41-SMM09350,0
2023-10-09 07:05:00,P04_SMM09557,6
2023-10-09 07:05:00,P39_SMM09309,2
2023-10-09 07:05:00,P23_SMM09360,4
2023-10-09 07:05:00,P16_SMM09317,0
2023-10-09 07:05:00,P13_SMM09539,5
2023-10-09 07:05:00,P26_SMM09319,0
2023-10-09 07:05:00,P19_SMM09396,1
2023-10-09 07:05:00,P20_SMM09279,1
2023-10-09 07:05:00,P01_SMM09721,8
2023-10-09 07:05:00,P03_SMM09499,4
2023-10-09 07:05:00,P.568_SMM09687,2
2023-10-09 07:05:00,P02_SMM09261,0
2023-10-09 07:05:00,P.1078_SMM09333,12
2023-10-09 07:05:00,P43-SMM09315,1
2023-10-09 07:05:00,P34_SMM09565,5
2023-10-09 07:05:00,P36-SMM09520,4
2023-10-09 07:05:00,P07-SMM09344,0
2023-10-09 07:05:00,P09-SMM09311,0
2023-10-09 07:05:00,P15-SMM09353,0
2023-10-09 07:05:00,P40_SMM09245,0
2023-10-09 07:05:00,P33-SMM09684,0
2023-10-09 07:05:00,P35-SMM09330,0
2023-10-09 07:05:00,P37-SMM09595,0
2023-10-09 07:05:00,P41-SMM09350,0
2023-10-09 07:10:00,P04_SMM09557,15
2023-10-09 07:10:00,P39_SMM09309,0
2023-10-09 07:10:00,P23_SMM09360,6
2023-10-09 07:10:00,P16_SMM09317,0
2023-10-09 07:10:00,P13_SMM09539,2
2023-10-09 07:10:00,P26_SMM09319,0
2023-10-09 07:10:00,P19_SMM09396,3
2023-10-09 07:10:00,P20_SMM09279,2
2023-10-09 07:10:00,P01_SMM09721,8
2023-10-09 07:10:00,P03_SMM09499,10
2023-10-09 07:10:00,P.568_SMM09687,2
2023-10-09 07:10:00,P02_SMM09261,0
2023-10-09 07:10:00,P.1078_SMM09333,9
2023-10-09 07:10:00,P43-SMM09315,5
2023-10-09 07:10:00,P34_SMM09565,2
2023-10-09 07:10:00,P36-SMM09520,1
2023-10-09 07:10:00,P07-SMM09344,0
2023-10-09 07:10:00,P09-SMM09311,0
2023-10-09 07:10:00,P15-SMM09353,0
2023-10-09 07:10:00,P40_SMM09245,0
2023-10-09 07:10:00,P33-SMM09684,0
2023-10-09 07:10:00,P35-SMM09330,0
2023-10-09 07:10:00,P37-SMM09595,0
2023-10-09 07:10:00,P41-SMM09350,1
2023-10-09 07:15:00,P04_SMM09557,9
2023-10-09 07:15:00,P39_SMM09309,0
2023-10-09 07:15:00,P23_SMM09360,4
2023-10-09 07:15:00,P16_SMM09317,1
2023-10-09 07:15:00,P13_SMM09539,5
2023-10-09 07:15:00,P26_SMM09319,0
2023-10-09 07:15:00,P19_SMM09396,3
2023-10-09 07:15:00,P20_SMM09279,3
2023-10-09 07:15:00,P01_SMM09721,9
2023-10-09 07:15:00,P03_SMM09499,12
2023-10-09 07:15:00,P.568_SMM09687,9
2023-10-09 07:15:00,P02_SMM09261,0
2023-10-09 07:15:00,P.1078_SMM09333,13
2023-10-09 07:15:00,P43-SMM09315,0
2023-10-09 07:15:00,P34_SMM09565,1
2023-10-09 07:15:00,P36-SMM09520,1
2023-10-09 07:15:00,P07-SMM09344,0
2023-10-09 07:15:00,P09-SMM09311,1
2023-10-09 07:15:00,P15-SMM09353,1
2023-10-09 07:15:00,P40_SMM09245,0
2023-10-09 07:15:00,P33-SMM09684,0
2023-10-09 07:15:00,P35-SMM09330,0
2023-10-09 07:15:00,P37-SMM09595,0
2023-10-09 07:15:00,P41-SMM09350,1
2023-10-09 07:20:00,P04_SMM09557,14
2023-10-09 07:20:00,P39_SMM09309,6
2023-10-09 07:20:00,P23_SMM09360,6
2023-10-09 07:20:00,P16_SMM09317,1
2023-10-09 07:20:00,P13_SMM09539,0
2023-10-09 07:20:00,P26_SMM09319,2
2023-10-09 07:20:00,P19_SMM09396,4
2023-10-09 07:20:00,P20_SMM09279,5
2023-10-09 07:20:00,P01_SMM09721,13
2023-10-09 07:20:00,P03_SMM09499,2
2023-10-09 07:20:00,P.568_SMM09687,14
2023-10-09 07:20:00,P02_SMM09261,0
2023-10-09 07:20:00,P.1078_SMM09333,11
2023-10-09 07:20:00,P43-SMM09315,1
2023-10-09 07:20:00,P34_SMM09565,3
2023-10-09 07:20:00,P36-SMM09520,1
2023-10-09 07:20:00,P07-SMM09344,0
2023-10-09 07:20:00,P09-SMM09311,0
2023-10-09 07:20:00,P15-SMM09353,0
2023-10-09 07:20:00,P40_SMM09245,1
2023-10-09 07:20:00,P33-SMM09684,0
2023-10-09 07:20:00,P35-SMM09330,0
2023-10-09 07:20:00,P37-SMM09595,0
2023-10-09 07:20:00,P41-SMM09350,1
2023-10-09 07:25:00,P04_SMM09557,8
2023-10-09 07:25:00,P39_SMM09309,1
2023-10-09 07:25:00,P23_SMM09360,7
2023-10-09 07:25:00,P16_SMM09317,0
2023-10-09 07:25:00,P13_SMM09539,3
2023-10-09 07:25:00,P26_SMM09319,1
2023-10-09 07:25:00,P19_SMM09396,8
2023-10-09 07:25:00,P20_SMM09279,5
2023-10-09 07:25:00,P01_SMM09721,8
2023-10-09 07:25:00,P03_SMM09499,3
2023-10-09 07:25:00,P.568_SMM09687,7
2023-10-09 07:25:00,P02_SMM09261,0
2023-10-09 07:25:00,P.1078_SMM09333,11
2023-10-09 07:25:00,P43-SMM09315,1
2023-10-09 07:25:00,P34_SMM09565,3
2023-10-09 07:25:00,P36-SMM09520,0
2023-10-09 07:25:00,P07-SMM09344,0
2023-10-09 07:25:00,P09-SMM09311,0
2023-10-09 07:25:00,P15-SMM09353,1
2023-10-09 07:25:00,P40_SMM09245,0
2023-10-09 07:25:00,P33-SMM09684,0
2023-10-09 07:25:00,P35-SMM09330,1
2023-10-09 07:25:00,P37-SMM09595,0
2023-10-09 07:25:00,P41-SMM09350,0
2023-10-09 07:30:00,P04_SMM09557,6
2023-10-09 07:30:00,P39_SMM09309,1
2023-10-09 07:30:00,P23_SMM09360,5
2023-10-09 07:30:00,P16_SMM09317,0
2023-10-09 07:30:00,P13_SMM09539,3
2023-10-09 07:30:00,P26_SMM09319,12
2023-10-09 07:30:00,P19_SMM09396,3
2023-10-09 07:30:00,P20_SMM09279,7
2023-10-09 07:30:00,P01_SMM09721,2
2023-10-09 07:30:00,P03_SMM09499,2
2023-10-09 07:30:00,P.568_SMM09687,5
2023-10-09 07:30:00,P02_SMM09261,0
2023-10-09 07:30:00,P.1078_SMM09333,9
2023-10-09 07:30:00,P43-SMM09315,1
2023-10-09 07:30:00,P34_SMM09565,1
2023-10-09 07:30:00,P36-SMM09520,2
2023-10-09 07:30:00,P07-SMM09344,0
2023-10-09 07:30:00,P09-SMM09311,0
2023-10-09 07:30:00,P15-SMM09353,0
2023-10-09 07:30:00,P40_SMM09245,1
2023-10-09 07:30:00,P33-SMM09684,0
2023-10-09 07:30:00,P35-SMM09330,0
2023-10-09 07:30:00,P37-SMM09595,1
2023-10-09 07:30:00,P41-SMM09350,1
2023-10-09 07:35:00,P04_SMM09557,6
2023-10-09 07:35:00,P39_SMM09309,5
2023-10-09 07:35:00,P23_SMM09360,5
2023-10-09 07:35:00,P16_SMM09317,1
2023-10-09 07:35:00,P13_SMM09539,7
2023-10-09 07:35:00,P26_SMM09319,6
2023-10-09 07:35:00,P19_SMM09396,5
2023-10-09 07:35:00,P20_SMM09279,2
2023-10-09 07:35:00,P01_SMM09721,3
2023-10-09 07:35:00,P03_SMM09499,5
2023-10-09 07:35:00,P.568_SMM09687,7
2023-10-09 07:35:00,P02_SMM09261,0
2023-10-09 07:35:00,P.1078_SMM09333,11
2023-10-09 07:35:00,P43-SMM09315,2
2023-10-09 07:35:00,P34_SMM09565,1
2023-10-09 07:35:00,P36-SMM09520,0
2023-10-09 07:35:00,P07-SMM09344,0
2023-10-09 07:35:00,P09-SMM09311,0
2023-10-09 07:35:00,P15-SMM09353,0
2023-10-09 07:35:00,P40_SMM09245,0
2023-10-09 07:35:00,P33-SMM09684,0
2023-10-09 07:35:00,P35-SMM09330,0
2023-10-09 07:35:00,P37-SMM09595,0
2023-10-09 07:35:00,P41-SMM09350,0
2023-10-09 07:40:00,P04_SMM09557,4
2023-10-09 07:40:00,P39_SMM09309,7
2023-10-09 07:40:00,P23_SMM09360,2
2023-10-09 07:40:00,P16_SMM09317,1
2023-10-09 07:40:00,P13_SMM09539,10
2023-10-09 07:40:00,P26_SMM09319,3
2023-10-09 07:40:00,P19_SMM09396,7
2023-10-09 07:40:00,P20_SMM09279,1
2023-10-09 07:40:00,P01_SMM09721,2
2023-10-09 07:40:00,P03_SMM09499,2
2023-10-09 07:40:00,P.568_SMM09687,7
2023-10-09 07:40:00,P02_SMM09261,0
2023-10-09 07:40:00,P.1078_SMM09333,13
2023-10-09 07:40:00,P43-SMM09315,1
2023-10-09 07:40:00,P34_SMM09565,0
2023-10-09 07:40:00,P36-SMM09520,1
2023-10-09 07:40:00,P07-SMM09344,0
2023-10-09 07:40:00,P09-SMM09311,0
2023-10-09 07:40:00,P15-SMM09353,0
2023-10-09 07:40:00,P40_SMM09245,0
2023-10-09 07:40:00,P33-SMM09684,0
2023-10-09 07:40:00,P35-SMM09330,0
2023-10-09 07:40:00,P37-SMM09595,1
2023-10-09 07:40:00,P41-SMM09350,0
2023-10-09 07:45:00,P04_SMM09557,8
2023-10-09 07:45:00,P39_SMM09309,7
2023-10-09 07:45:00,P23_SMM09360,6
2023-10-09 07:45:00,P16_SMM09317,0
2023-10-09 07:45:00,P13_SMM09539,3
2023-10-09 07:45:00,P26_SMM09319,3
2023-10-09 07:45:00,P19_SMM09396,5
2023-10-09 07:45:00,P20_SMM09279,4
2023-10-09 07:45:00,P01_SMM09721,1
2023-10-09 07:45:00,P03_SMM09499,3
2023-10-09 07:45:00,P.568_SMM09687,6
2023-10-09 07:45:00,P02_SMM09261,1
2023-10-09 07:45:00,P.1078_SMM09333,10
2023-10-09 07:45:00,P43-SMM09315,1
2023-10-09 07:45:00,P34_SMM09565,3
2023-10-09 07:45:00,P36-SMM09520,1
2023-10-09 07:45:00,P07-SMM09344,0
2023-10-09 07:45:00,P09-SMM09311,0
2023-10-09 07:45:00,P15-SMM09353,1
2023-10-09 07:45:00,P40_SMM09245,0
2023-10-09 07:45:00,P33-SMM09684,0
2023-10-09 07:45:00,P35-SMM09330,0
2023-10-09 07:45:00,P37-SMM09595,0
2023-10-09 07:45:00,P41-SMM09350,0
2023-10-09 07:50:00,P04_SMM09557,8
2023-10-09 07:50:00,P39_SMM09309,6
2023-10-09 07:50:00,P23_SMM09360,2
2023-10-09 07:50:00,P16_SMM09317,0
2023-10-09 07:50:00,P13_SMM09539,2
2023-10-09 07:50:00,P26_SMM09319,2
2023-10-09 07:50:00,P19_SMM09396,10
2023-10-09 07:50:00,P20_SMM09279,6
2023-10-09 07:50:00,P01_SMM09721,2
2023-10-09 07:50:00,P03_SMM09499,1
2023-10-09 07:50:00,P.568_SMM09687,1
2023-10-09 07:50:00,P02_SMM09261,0
2023-10-09 07:50:00,P.1078_SMM09333,7
2023-10-09 07:50:00,P43-SMM09315,0
2023-10-09 07:50:00,P34_SMM09565,2
2023-10-09 07:50:00,P36-SMM09520,4
2023-10-09 07:50:00,P07-SMM09344,0
2023-10-09 07:50:00,P09-SMM09311,0
2023-10-09 07:50:00,P15-SMM09353,0
2023-10-09 07:50:00,P40_SMM09245,0
2023-10-09 07:50:00,P33-SMM09684,0
2023-10-09 07:50:00,P35-SMM09330,0
2023-10-09 07:50:00,P37-SMM09595,0
2023-10-09 07:50:00,P41-SMM09350,0
2023-10-09 07:55:00,P04_SMM09557,3
2023-10-09 07:55:00,P39_SMM09309,5
2023-10-09 07:55:00,P23_SMM09360,3
2023-10-09 07:55:00,P16_SMM09317,0
2023-10-09 07:55:00,P13_SMM09539,13
2023-10-09 07:55:00,P26_SMM09319,0
2023-10-09 07:55:00,P19_SMM09396,6
2023-10-09 07:55:00,P20_SMM09279,2
2023-10-09 07:55:00,P01_SMM09721,7
2023-10-09 07:55:00,P03_SMM09499,5
2023-10-09 07:55:00,P.568_SMM09687,3
2023-10-09 07:55:00,P02_SMM09261,0
2023-10-09 07:55:00,P.1078_SMM09333,9
2023-10-09 07:55:00,P43-SMM09315,0
2023-10-09 07:55:00,P34_SMM09565,2
2023-10-09 07:55:00,P36-SMM09520,2
2023-10-09 07:55:00,P07-SMM09344,0
2023-10-09 07:55:00,P09-SMM09311,0
2023-10-09 07:55:00,P15-SMM09353,0
2023-10-09 07:55:00,P40_SMM09245,0
2023-10-09 07:55:00,P33-SMM09684,0
2023-10-09 07:55:00,P35-SMM09330,0
2023-10-09 07:55:00,P37-SMM09595,0
2023-10-09 07:55:00,P41-SMM09350,0
2023-10-09 08:00:00,P04_SMM09557,1
2023-10-09 08:00:00,P39_SMM09309,4
2023-10-09 08:00:00,P23_SMM09360,2
2023-10-09 08:00:00,P16_SMM09317,0
2023-10-09 08:00:00,P13_SMM09539,5
2023-10-09 08:00:00,P26_SMM09319,0
2023-10-09 08:00:00,P19_SMM09396,7
2023-10-09 08:00:00,P20_SMM09279,5
2023-10-09 08:00:00,P01_SMM09721,3
2023-10-09 08:00:00,P03_SMM09499,8
2023-10-09 08:00:00,P.568_SMM09687,5
2023-10-09 08:00:00,P02_SMM09261,0
2023-10-09 08:00:00,P.1078_SMM09333,11
2023-10-09 08:00:00,P43-SMM09315,0
2023-10-09 08:00:00,P34_SMM09565,4
2023-10-09 08:00:00,P36-SMM09520,0
2023-10-09 08:00:00,P07-SMM09344,0
2023-10-09 08:00:00,P09-SMM09311,0
2023-10-09 08:00:00,P15-SMM09353,1
2023-10-09 08:00:00,P40_SMM09245,0
2023-10-09 08:00:00,P33-SMM09684,0
2023-10-09 08:00:00,P35-SMM09330,0
2023-10-09 08:00:00,P37-SMM09595,1
2023-10-09 08:00:00,P41-SMM09350,0
2023-10-09 08:05:00,P04_SMM09557,3
2023-10-09 08:05:00,P39_SMM09309,2
2023-10-09 08:05:00,P23_SMM09360,4
2023-10-09 08:05:00,P16_SMM09317,0
2023-10-09 08:05:00,P13_SMM09539,6
2023-10-09 08:05:00,P26_SMM09319,2
2023-10-09 08:05:00,P19_SMM09396,6
2023-10-09 08:05:00,P20_SMM09279,4
2023-10-09 08:05:00,P01_SMM09721,7
2023-10-09 08:05:00,P03_SMM09499,9
2023-10-09 08:05:00,P.568_SMM09687,6
2023-10-09 08:05:00,P02_SMM09261,0
2023-10-09 08:05:00,P.1078_SMM09333,7
2023-10-09 08:05:00,P43-SMM09315,0
2023-10-09 08:05:00,P34_SMM09565,1
2023-10-09 08:05:00,P36-SMM09520,1
2023-10-09 08:05:00,P07-SMM09344,0
2023-10-09 08:05:00,P09-SMM09311,0
2023-10-09 08:05:00,P15-SMM09353,0
2023-10-09 08:05:00,P40_SMM09245,1
2023-10-09 08:05:00,P33-SMM09684,0
2023-10-09 08:05:00,P35-SMM09330,0
2023-10-09 08:05:00,P37-SMM09595,1
2023-10-09 08:05:00,P41-SMM09350,0
2023-10-09 08:10:00,P04_SMM09557,1
2023-10-09 08:10:00,P39_SMM09309,4
2023-10-09 08:10:00,P23_SMM09360,5
2023-10-09 08:10:00,P16_SMM09317,0
2023-10-09 08:10:00,P13_SMM09539,10
2023-10-09 08:10:00,P26_SMM09319,0
2023-10-09 08:10:00,P19_SMM09396,6
2023-10-09 08:10:00,P20_SMM09279,1
2023-10-09 08:10:00,P01_SMM09721,12
2023-10-09 08:10:00,P03_SMM09499,9
2023-10-09 08:10:00,P.568_SMM09687,2
2023-10-09 08:10:00,P02_SMM09261,0
2023-10-09 08:10:00,P.1078_SMM09333,7
2023-10-09 08:10:00,P43-SMM09315,0
2023-10-09 08:10:00,P34_SMM09565,1
2023-10-09 08:10:00,P36-SMM09520,1
2023-10-09 08:10:00,P07-SMM09344,0
2023-10-09 08:10:00,P09-SMM09311,0
2023-10-09 08:10:00,P15-SMM09353,1
2023-10-09 08:10:00,P40_SMM09245,1
